region_1,region_2,technology_1,technology_1,timestep_4,parameter,value
West,WestSouth,hydro,,h4098,stInflow,0.372072473
West,WestSouth,hydro,,h4099,stInflow,0.372072473
West,WestSouth,hydro,,h4100,stInflow,0.372072473
West,WestSouth,hydro,,h4101,stInflow,0.372072473
West,WestSouth,hydro,,h4102,stInflow,0.372072473
West,WestSouth,hydro,,h4103,stInflow,0.372072473
West,WestSouth,hydro,,h4104,stInflow,0.372072473
West,WestSouth,hydro,,h4105,stInflow,0.372072473
West,WestSouth,hydro,,h4106,stInflow,0.372072473
West,WestSouth,hydro,,h4107,stInflow,0.372072473
West,WestSouth,hydro,,h4108,stInflow,0.372072473
West,WestSouth,hydro,,h4109,stInflow,0.372072473
West,WestSouth,hydro,,h4110,stInflow,0.372072473
West,WestSouth,hydro,,h4111,stInflow,0.372072473
West,WestSouth,hydro,,h4112,stInflow,0.372072473
West,WestSouth,hydro,,h4113,stInflow,0.372072473
West,WestSouth,hydro,,h4114,stInflow,0.372072473
West,WestSouth,hydro,,h4115,stInflow,0.372072473
West,WestSouth,hydro,,h4116,stInflow,0.372072473
West,WestSouth,hydro,,h4117,stInflow,0.372072473
West,WestSouth,hydro,,h4118,stInflow,0.372072473
West,WestSouth,hydro,,h4119,stInflow,0.372072473
West,WestSouth,hydro,,h4120,stInflow,0.372072473
West,WestSouth,hydro,,h4121,stInflow,0.372072473
West,WestSouth,hydro,,h4122,stInflow,0.372072473
West,WestSouth,hydro,,h4123,stInflow,0.372072473
West,WestSouth,hydro,,h4124,stInflow,0.372072473
West,WestSouth,hydro,,h4125,stInflow,0.372072473
West,WestSouth,hydro,,h4126,stInflow,0.372072473
West,WestSouth,hydro,,h4127,stInflow,0.372072473
West,WestSouth,hydro,,h4128,stInflow,0.372072473
West,WestSouth,hydro,,h4129,stInflow,0.372072473
West,WestSouth,hydro,,h4130,stInflow,0.372072473
West,WestSouth,hydro,,h4131,stInflow,0.372072473
West,WestSouth,hydro,,h4132,stInflow,0.372072473
West,WestSouth,hydro,,h4133,stInflow,0.372072473
West,WestSouth,hydro,,h4134,stInflow,0.372072473
West,WestSouth,hydro,,h4135,stInflow,0.372072473
West,WestSouth,hydro,,h4136,stInflow,0.372072473
West,WestSouth,hydro,,h4137,stInflow,0.372072473
West,WestSouth,hydro,,h4138,stInflow,0.372072473
West,WestSouth,hydro,,h4139,stInflow,0.372072473
West,WestSouth,hydro,,h4140,stInflow,0.372072473
West,WestSouth,hydro,,h4141,stInflow,0.372072473
West,WestSouth,hydro,,h4142,stInflow,0.372072473
West,WestSouth,hydro,,h4143,stInflow,0.372072473
West,WestSouth,hydro,,h4144,stInflow,0.372072473
West,WestSouth,hydro,,h4145,stInflow,0.372072473
West,WestSouth,hydro,,h4146,stInflow,0.372072473
West,WestSouth,hydro,,h4147,stInflow,0.372072473
West,WestSouth,hydro,,h4148,stInflow,0.372072473
West,WestSouth,hydro,,h4149,stInflow,0.372072473
West,WestSouth,hydro,,h4150,stInflow,0.372072473
West,WestSouth,hydro,,h4151,stInflow,0.372072473
West,WestSouth,hydro,,h4152,stInflow,0.372072473
West,WestSouth,hydro,,h4153,stInflow,0.372072473
West,WestSouth,hydro,,h4154,stInflow,0.372072473
West,WestSouth,hydro,,h4155,stInflow,0.372072473
West,WestSouth,hydro,,h4156,stInflow,0.372072473
West,WestSouth,hydro,,h4157,stInflow,0.372072473
West,WestSouth,hydro,,h4158,stInflow,0.372072473
West,WestSouth,hydro,,h4159,stInflow,0.372072473
West,WestSouth,hydro,,h4160,stInflow,0.372072473
West,WestSouth,hydro,,h4161,stInflow,0.372072473
West,WestSouth,hydro,,h4162,stInflow,0.372072473
West,WestSouth,hydro,,h4163,stInflow,0.372072473
West,WestSouth,hydro,,h4164,stInflow,0.372072473
West,WestSouth,hydro,,h4165,stInflow,0.372072473
West,WestSouth,hydro,,h4166,stInflow,0.372072473
West,WestSouth,hydro,,h4167,stInflow,0.372072473
West,WestSouth,hydro,,h4168,stInflow,0.372072473
West,WestSouth,hydro,,h4169,stInflow,0.372072473
West,WestSouth,hydro,,h4170,stInflow,0.372072473
West,WestSouth,hydro,,h4171,stInflow,0.372072473
West,WestSouth,hydro,,h4172,stInflow,0.372072473
West,WestSouth,hydro,,h4173,stInflow,0.372072473
West,WestSouth,hydro,,h4174,stInflow,0.372072473
West,WestSouth,hydro,,h4175,stInflow,0.372072473
West,WestSouth,hydro,,h4176,stInflow,0.372072473
West,WestSouth,hydro,,h4177,stInflow,0.372072473
West,WestSouth,hydro,,h4178,stInflow,0.372072473
West,WestSouth,hydro,,h4179,stInflow,0.372072473
West,WestSouth,hydro,,h4180,stInflow,0.372072473
West,WestSouth,hydro,,h4181,stInflow,0.372072473
West,WestSouth,hydro,,h4182,stInflow,0.372072473
West,WestSouth,hydro,,h4183,stInflow,0.372072473
West,WestSouth,hydro,,h4184,stInflow,0.372072473
West,WestSouth,hydro,,h4185,stInflow,0.372072473
West,WestSouth,hydro,,h4186,stInflow,0.372072473
West,WestSouth,hydro,,h4187,stInflow,0.372072473
West,WestSouth,hydro,,h4188,stInflow,0.372072473
West,WestSouth,hydro,,h4189,stInflow,0.372072473
West,WestSouth,hydro,,h4190,stInflow,0.372072473
West,WestSouth,hydro,,h4191,stInflow,0.372072473
West,WestSouth,hydro,,h4192,stInflow,0.372072473
West,WestSouth,hydro,,h4193,stInflow,0.372072473
West,WestSouth,hydro,,h4194,stInflow,0.372072473
West,WestSouth,hydro,,h4195,stInflow,0.372072473
West,WestSouth,hydro,,h4196,stInflow,0.372072473
West,WestSouth,hydro,,h4197,stInflow,0.372072473
West,WestSouth,hydro,,h4198,stInflow,0.372072473
West,WestSouth,hydro,,h4199,stInflow,0.372072473
West,WestSouth,hydro,,h4200,stInflow,0.372072473
West,WestSouth,hydro,,h4201,stInflow,0.372072473
West,WestSouth,hydro,,h4202,stInflow,0.372072473
West,WestSouth,hydro,,h4203,stInflow,0.372072473
West,WestSouth,hydro,,h4204,stInflow,0.372072473
West,WestSouth,hydro,,h4205,stInflow,0.372072473
West,WestSouth,hydro,,h4206,stInflow,0.372072473
West,WestSouth,hydro,,h4207,stInflow,0.372072473
West,WestSouth,hydro,,h4208,stInflow,0.372072473
West,WestSouth,hydro,,h4209,stInflow,0.372072473
West,WestSouth,hydro,,h4210,stInflow,0.372072473
West,WestSouth,hydro,,h4211,stInflow,0.372072473
West,WestSouth,hydro,,h4212,stInflow,0.372072473
West,WestSouth,hydro,,h4213,stInflow,0.372072473
West,WestSouth,hydro,,h4214,stInflow,0.372072473
West,WestSouth,hydro,,h4215,stInflow,0.372072473
West,WestSouth,hydro,,h4216,stInflow,0.372072473
West,WestSouth,hydro,,h4217,stInflow,0.372072473
West,WestSouth,hydro,,h4218,stInflow,0.372072473
West,WestSouth,hydro,,h4219,stInflow,0.372072473
West,WestSouth,hydro,,h4220,stInflow,0.372072473
West,WestSouth,hydro,,h4221,stInflow,0.372072473
West,WestSouth,hydro,,h4222,stInflow,0.372072473
West,WestSouth,hydro,,h4223,stInflow,0.372072473
West,WestSouth,hydro,,h4224,stInflow,0.372072473
West,WestSouth,hydro,,h4225,stInflow,0.372072473
West,WestSouth,hydro,,h4226,stInflow,0.372072473
West,WestSouth,hydro,,h4227,stInflow,0.372072473
West,WestSouth,hydro,,h4228,stInflow,0.372072473
West,WestSouth,hydro,,h4229,stInflow,0.372072473
West,WestSouth,hydro,,h4230,stInflow,0.372072473
West,WestSouth,hydro,,h4231,stInflow,0.372072473
West,WestSouth,hydro,,h4232,stInflow,0.372072473
West,WestSouth,hydro,,h4233,stInflow,0.372072473
West,WestSouth,hydro,,h4234,stInflow,0.372072473
West,WestSouth,hydro,,h4235,stInflow,0.372072473
West,WestSouth,hydro,,h4236,stInflow,0.372072473
West,WestSouth,hydro,,h4237,stInflow,0.372072473
West,WestSouth,hydro,,h4238,stInflow,0.372072473
West,WestSouth,hydro,,h4239,stInflow,0.372072473
West,WestSouth,hydro,,h4240,stInflow,0.372072473
West,WestSouth,hydro,,h4241,stInflow,0.372072473
West,WestSouth,hydro,,h4242,stInflow,0.372072473
West,WestSouth,hydro,,h4243,stInflow,0.372072473
West,WestSouth,hydro,,h4244,stInflow,0.372072473
West,WestSouth,hydro,,h4245,stInflow,0.372072473
West,WestSouth,hydro,,h4246,stInflow,0.372072473
West,WestSouth,hydro,,h4247,stInflow,0.372072473
West,WestSouth,hydro,,h4248,stInflow,0.372072473
West,WestSouth,hydro,,h4249,stInflow,0.372072473
West,WestSouth,hydro,,h4250,stInflow,0.372072473
West,WestSouth,hydro,,h4251,stInflow,0.372072473
West,WestSouth,hydro,,h4252,stInflow,0.372072473
West,WestSouth,hydro,,h4253,stInflow,0.372072473
West,WestSouth,hydro,,h4254,stInflow,0.372072473
West,WestSouth,hydro,,h4255,stInflow,0.372072473
West,WestSouth,hydro,,h4256,stInflow,0.372072473
West,WestSouth,hydro,,h4257,stInflow,0.372072473
West,WestSouth,hydro,,h4258,stInflow,0.372072473
West,WestSouth,hydro,,h4259,stInflow,0.372072473
West,WestSouth,hydro,,h4260,stInflow,0.372072473
West,WestSouth,hydro,,h4261,stInflow,0.372072473
West,WestSouth,hydro,,h4262,stInflow,0.372072473
West,WestSouth,hydro,,h4263,stInflow,0.372072473
West,WestSouth,hydro,,h4264,stInflow,0.372072473
West,WestSouth,hydro,,h4265,stInflow,0.372072473
West,WestSouth,hydro,,h4266,stInflow,0.372072473
West,WestSouth,hydro,,h4267,stInflow,0.372072473
West,WestSouth,hydro,,h4268,stInflow,0.372072473
West,WestSouth,hydro,,h4269,stInflow,0.372072473
West,WestSouth,hydro,,h4270,stInflow,0.372072473
West,WestSouth,hydro,,h4271,stInflow,0.372072473
West,WestSouth,hydro,,h4272,stInflow,0.372072473
West,WestSouth,hydro,,h4273,stInflow,0.372072473
West,WestSouth,hydro,,h4274,stInflow,0.372072473
West,WestSouth,hydro,,h4275,stInflow,0.372072473
West,WestSouth,hydro,,h4276,stInflow,0.372072473
West,WestSouth,hydro,,h4277,stInflow,0.372072473
West,WestSouth,hydro,,h4278,stInflow,0.372072473
West,WestSouth,hydro,,h4279,stInflow,0.372072473
West,WestSouth,hydro,,h4280,stInflow,0.372072473
West,WestSouth,hydro,,h4281,stInflow,0.372072473
West,WestSouth,hydro,,h4282,stInflow,0.372072473
West,WestSouth,hydro,,h4283,stInflow,0.372072473
West,WestSouth,hydro,,h4284,stInflow,0.372072473
West,WestSouth,hydro,,h4285,stInflow,0.372072473
West,WestSouth,hydro,,h4286,stInflow,0.372072473
West,WestSouth,hydro,,h4287,stInflow,0.372072473
West,WestSouth,hydro,,h4288,stInflow,0.372072473
West,WestSouth,hydro,,h4289,stInflow,0.372072473
West,WestSouth,hydro,,h4290,stInflow,0.372072473
West,WestSouth,hydro,,h4291,stInflow,0.372072473
West,WestSouth,hydro,,h4292,stInflow,0.372072473
West,WestSouth,hydro,,h4293,stInflow,0.372072473
West,WestSouth,hydro,,h4294,stInflow,0.372072473
West,WestSouth,hydro,,h4295,stInflow,0.372072473
West,WestSouth,hydro,,h4296,stInflow,0.372072473
West,WestSouth,hydro,,h4297,stInflow,0.372072473
West,WestSouth,hydro,,h4298,stInflow,0.372072473
West,WestSouth,hydro,,h4299,stInflow,0.372072473
West,WestSouth,hydro,,h4300,stInflow,0.372072473
West,WestSouth,hydro,,h4301,stInflow,0.372072473
West,WestSouth,hydro,,h4302,stInflow,0.372072473
West,WestSouth,hydro,,h4303,stInflow,0.372072473
West,WestSouth,hydro,,h4304,stInflow,0.372072473
West,WestSouth,hydro,,h4305,stInflow,0.372072473
West,WestSouth,hydro,,h4306,stInflow,0.372072473
West,WestSouth,hydro,,h4307,stInflow,0.372072473
West,WestSouth,hydro,,h4308,stInflow,0.372072473
West,WestSouth,hydro,,h4309,stInflow,0.372072473
West,WestSouth,hydro,,h4310,stInflow,0.372072473
West,WestSouth,hydro,,h4311,stInflow,0.372072473
West,WestSouth,hydro,,h4312,stInflow,0.372072473
West,WestSouth,hydro,,h4313,stInflow,0.372072473
West,WestSouth,hydro,,h4314,stInflow,0.372072473
West,WestSouth,hydro,,h4315,stInflow,0.372072473
West,WestSouth,hydro,,h4316,stInflow,0.372072473
West,WestSouth,hydro,,h4317,stInflow,0.372072473
West,WestSouth,hydro,,h4318,stInflow,0.372072473
West,WestSouth,hydro,,h4319,stInflow,0.372072473
West,WestSouth,hydro,,h4320,stInflow,0.372072473
West,WestSouth,hydro,,h4321,stInflow,0.372072473
West,WestSouth,hydro,,h4322,stInflow,0.372072473
West,WestSouth,hydro,,h4323,stInflow,0.372072473
West,WestSouth,hydro,,h4324,stInflow,0.372072473
West,WestSouth,hydro,,h4325,stInflow,0.372072473
West,WestSouth,hydro,,h4326,stInflow,0.372072473
West,WestSouth,hydro,,h4327,stInflow,0.372072473
West,WestSouth,hydro,,h4328,stInflow,0.372072473
West,WestSouth,hydro,,h4329,stInflow,0.372072473
West,WestSouth,hydro,,h4330,stInflow,0.372072473
West,WestSouth,hydro,,h4331,stInflow,0.372072473
West,WestSouth,hydro,,h4332,stInflow,0.372072473
West,WestSouth,hydro,,h4333,stInflow,0.372072473
West,WestSouth,hydro,,h4334,stInflow,0.372072473
West,WestSouth,hydro,,h4335,stInflow,0.372072473
West,WestSouth,hydro,,h4336,stInflow,0.372072473
West,WestSouth,hydro,,h4337,stInflow,0.372072473
West,WestSouth,hydro,,h4338,stInflow,0.372072473
West,WestSouth,hydro,,h4339,stInflow,0.372072473
West,WestSouth,hydro,,h4340,stInflow,0.372072473
West,WestSouth,hydro,,h4341,stInflow,0.372072473
West,WestSouth,hydro,,h4342,stInflow,0.372072473
West,WestSouth,hydro,,h4343,stInflow,0.372072473
West,WestSouth,hydro,,h4344,stInflow,0.372072473
West,WestSouth,hydro,,h4345,stInflow,0.282240251
West,WestSouth,hydro,,h4346,stInflow,0.282240251
West,WestSouth,hydro,,h4347,stInflow,0.282240251
West,WestSouth,hydro,,h4348,stInflow,0.282240251
West,WestSouth,hydro,,h4349,stInflow,0.282240251
West,WestSouth,hydro,,h4350,stInflow,0.282240251
West,WestSouth,hydro,,h4351,stInflow,0.282240251
West,WestSouth,hydro,,h4352,stInflow,0.282240251
West,WestSouth,hydro,,h4353,stInflow,0.282240251
West,WestSouth,hydro,,h4354,stInflow,0.282240251
West,WestSouth,hydro,,h4355,stInflow,0.282240251
West,WestSouth,hydro,,h4356,stInflow,0.282240251
West,WestSouth,hydro,,h4357,stInflow,0.282240251
West,WestSouth,hydro,,h4358,stInflow,0.282240251
West,WestSouth,hydro,,h4359,stInflow,0.282240251
West,WestSouth,hydro,,h4360,stInflow,0.282240251
West,WestSouth,hydro,,h4361,stInflow,0.282240251
West,WestSouth,hydro,,h4362,stInflow,0.282240251
West,WestSouth,hydro,,h4363,stInflow,0.282240251
West,WestSouth,hydro,,h4364,stInflow,0.282240251
West,WestSouth,hydro,,h4365,stInflow,0.282240251
West,WestSouth,hydro,,h4366,stInflow,0.282240251
West,WestSouth,hydro,,h4367,stInflow,0.282240251
West,WestSouth,hydro,,h4368,stInflow,0.282240251
West,WestSouth,hydro,,h4369,stInflow,0.282240251
West,WestSouth,hydro,,h4370,stInflow,0.282240251
West,WestSouth,hydro,,h4371,stInflow,0.282240251
West,WestSouth,hydro,,h4372,stInflow,0.282240251
West,WestSouth,hydro,,h4373,stInflow,0.282240251
West,WestSouth,hydro,,h4374,stInflow,0.282240251
West,WestSouth,hydro,,h4375,stInflow,0.282240251
West,WestSouth,hydro,,h4376,stInflow,0.282240251
West,WestSouth,hydro,,h4377,stInflow,0.282240251
West,WestSouth,hydro,,h4378,stInflow,0.282240251
West,WestSouth,hydro,,h4379,stInflow,0.282240251
West,WestSouth,hydro,,h4380,stInflow,0.282240251
West,WestSouth,hydro,,h4381,stInflow,0.282240251
West,WestSouth,hydro,,h4382,stInflow,0.282240251
West,WestSouth,hydro,,h4383,stInflow,0.282240251
West,WestSouth,hydro,,h4384,stInflow,0.282240251
West,WestSouth,hydro,,h4385,stInflow,0.282240251
West,WestSouth,hydro,,h4386,stInflow,0.282240251
West,WestSouth,hydro,,h4387,stInflow,0.282240251
West,WestSouth,hydro,,h4388,stInflow,0.282240251
West,WestSouth,hydro,,h4389,stInflow,0.282240251
West,WestSouth,hydro,,h4390,stInflow,0.282240251
West,WestSouth,hydro,,h4391,stInflow,0.282240251
West,WestSouth,hydro,,h4392,stInflow,0.282240251
West,WestSouth,hydro,,h4393,stInflow,0.282240251
West,WestSouth,hydro,,h4394,stInflow,0.282240251
West,WestSouth,hydro,,h4395,stInflow,0.282240251
West,WestSouth,hydro,,h4396,stInflow,0.282240251
West,WestSouth,hydro,,h4397,stInflow,0.282240251
West,WestSouth,hydro,,h4398,stInflow,0.282240251
West,WestSouth,hydro,,h4399,stInflow,0.282240251
West,WestSouth,hydro,,h4400,stInflow,0.282240251
West,WestSouth,hydro,,h4401,stInflow,0.282240251
West,WestSouth,hydro,,h4402,stInflow,0.282240251
West,WestSouth,hydro,,h4403,stInflow,0.282240251
West,WestSouth,hydro,,h4404,stInflow,0.282240251
West,WestSouth,hydro,,h4405,stInflow,0.282240251
West,WestSouth,hydro,,h4406,stInflow,0.282240251
West,WestSouth,hydro,,h4407,stInflow,0.282240251
West,WestSouth,hydro,,h4408,stInflow,0.282240251
West,WestSouth,hydro,,h4409,stInflow,0.282240251
West,WestSouth,hydro,,h4410,stInflow,0.282240251
West,WestSouth,hydro,,h4411,stInflow,0.282240251
West,WestSouth,hydro,,h4412,stInflow,0.282240251
West,WestSouth,hydro,,h4413,stInflow,0.282240251
West,WestSouth,hydro,,h4414,stInflow,0.282240251
West,WestSouth,hydro,,h4415,stInflow,0.282240251
West,WestSouth,hydro,,h4416,stInflow,0.282240251
West,WestSouth,hydro,,h4417,stInflow,0.282240251
West,WestSouth,hydro,,h4418,stInflow,0.282240251
West,WestSouth,hydro,,h4419,stInflow,0.282240251
West,WestSouth,hydro,,h4420,stInflow,0.282240251
West,WestSouth,hydro,,h4421,stInflow,0.282240251
West,WestSouth,hydro,,h4422,stInflow,0.282240251
West,WestSouth,hydro,,h4423,stInflow,0.282240251
West,WestSouth,hydro,,h4424,stInflow,0.282240251
West,WestSouth,hydro,,h4425,stInflow,0.282240251
West,WestSouth,hydro,,h4426,stInflow,0.282240251
West,WestSouth,hydro,,h4427,stInflow,0.282240251
West,WestSouth,hydro,,h4428,stInflow,0.282240251
West,WestSouth,hydro,,h4429,stInflow,0.282240251
West,WestSouth,hydro,,h4430,stInflow,0.282240251
West,WestSouth,hydro,,h4431,stInflow,0.282240251
West,WestSouth,hydro,,h4432,stInflow,0.282240251
West,WestSouth,hydro,,h4433,stInflow,0.282240251
West,WestSouth,hydro,,h4434,stInflow,0.282240251
West,WestSouth,hydro,,h4435,stInflow,0.282240251
West,WestSouth,hydro,,h4436,stInflow,0.282240251
West,WestSouth,hydro,,h4437,stInflow,0.282240251
West,WestSouth,hydro,,h4438,stInflow,0.282240251
West,WestSouth,hydro,,h4439,stInflow,0.282240251
West,WestSouth,hydro,,h4440,stInflow,0.282240251
West,WestSouth,hydro,,h4441,stInflow,0.282240251
West,WestSouth,hydro,,h4442,stInflow,0.282240251
West,WestSouth,hydro,,h4443,stInflow,0.282240251
West,WestSouth,hydro,,h4444,stInflow,0.282240251
West,WestSouth,hydro,,h4445,stInflow,0.282240251
West,WestSouth,hydro,,h4446,stInflow,0.282240251
West,WestSouth,hydro,,h4447,stInflow,0.282240251
West,WestSouth,hydro,,h4448,stInflow,0.282240251
West,WestSouth,hydro,,h4449,stInflow,0.282240251
West,WestSouth,hydro,,h4450,stInflow,0.282240251
West,WestSouth,hydro,,h4451,stInflow,0.282240251
West,WestSouth,hydro,,h4452,stInflow,0.282240251
West,WestSouth,hydro,,h4453,stInflow,0.282240251
West,WestSouth,hydro,,h4454,stInflow,0.282240251
West,WestSouth,hydro,,h4455,stInflow,0.282240251
West,WestSouth,hydro,,h4456,stInflow,0.282240251
West,WestSouth,hydro,,h4457,stInflow,0.282240251
West,WestSouth,hydro,,h4458,stInflow,0.282240251
West,WestSouth,hydro,,h4459,stInflow,0.282240251
West,WestSouth,hydro,,h4460,stInflow,0.282240251
West,WestSouth,hydro,,h4461,stInflow,0.282240251
West,WestSouth,hydro,,h4462,stInflow,0.282240251
West,WestSouth,hydro,,h4463,stInflow,0.282240251
West,WestSouth,hydro,,h4464,stInflow,0.282240251
West,WestSouth,hydro,,h4465,stInflow,0.282240251
West,WestSouth,hydro,,h4466,stInflow,0.282240251
West,WestSouth,hydro,,h4467,stInflow,0.282240251
West,WestSouth,hydro,,h4468,stInflow,0.282240251
West,WestSouth,hydro,,h4469,stInflow,0.282240251
West,WestSouth,hydro,,h4470,stInflow,0.282240251
West,WestSouth,hydro,,h4471,stInflow,0.282240251
West,WestSouth,hydro,,h4472,stInflow,0.282240251
West,WestSouth,hydro,,h4473,stInflow,0.282240251
West,WestSouth,hydro,,h4474,stInflow,0.282240251
West,WestSouth,hydro,,h4475,stInflow,0.282240251
West,WestSouth,hydro,,h4476,stInflow,0.282240251
West,WestSouth,hydro,,h4477,stInflow,0.282240251
West,WestSouth,hydro,,h4478,stInflow,0.282240251
West,WestSouth,hydro,,h4479,stInflow,0.282240251
West,WestSouth,hydro,,h4480,stInflow,0.282240251
West,WestSouth,hydro,,h4481,stInflow,0.282240251
West,WestSouth,hydro,,h4482,stInflow,0.282240251
West,WestSouth,hydro,,h4483,stInflow,0.282240251
West,WestSouth,hydro,,h4484,stInflow,0.282240251
West,WestSouth,hydro,,h4485,stInflow,0.282240251
West,WestSouth,hydro,,h4486,stInflow,0.282240251
West,WestSouth,hydro,,h4487,stInflow,0.282240251
West,WestSouth,hydro,,h4488,stInflow,0.282240251
West,WestSouth,hydro,,h4489,stInflow,0.282240251
West,WestSouth,hydro,,h4490,stInflow,0.282240251
West,WestSouth,hydro,,h4491,stInflow,0.282240251
West,WestSouth,hydro,,h4492,stInflow,0.282240251
West,WestSouth,hydro,,h4493,stInflow,0.282240251
West,WestSouth,hydro,,h4494,stInflow,0.282240251
West,WestSouth,hydro,,h4495,stInflow,0.282240251
West,WestSouth,hydro,,h4496,stInflow,0.282240251
West,WestSouth,hydro,,h4497,stInflow,0.282240251
West,WestSouth,hydro,,h4498,stInflow,0.282240251
West,WestSouth,hydro,,h4499,stInflow,0.282240251
West,WestSouth,hydro,,h4500,stInflow,0.282240251
West,WestSouth,hydro,,h4501,stInflow,0.282240251
West,WestSouth,hydro,,h4502,stInflow,0.282240251
West,WestSouth,hydro,,h4503,stInflow,0.282240251
West,WestSouth,hydro,,h4504,stInflow,0.282240251
West,WestSouth,hydro,,h4505,stInflow,0.282240251
West,WestSouth,hydro,,h4506,stInflow,0.282240251
West,WestSouth,hydro,,h4507,stInflow,0.282240251
West,WestSouth,hydro,,h4508,stInflow,0.282240251
West,WestSouth,hydro,,h4509,stInflow,0.282240251
West,WestSouth,hydro,,h4510,stInflow,0.282240251
West,WestSouth,hydro,,h4511,stInflow,0.282240251
West,WestSouth,hydro,,h4512,stInflow,0.282240251
West,WestSouth,hydro,,h4513,stInflow,0.282240251
West,WestSouth,hydro,,h4514,stInflow,0.282240251
West,WestSouth,hydro,,h4515,stInflow,0.282240251
West,WestSouth,hydro,,h4516,stInflow,0.282240251
West,WestSouth,hydro,,h4517,stInflow,0.282240251
West,WestSouth,hydro,,h4518,stInflow,0.282240251
West,WestSouth,hydro,,h4519,stInflow,0.282240251
West,WestSouth,hydro,,h4520,stInflow,0.282240251
West,WestSouth,hydro,,h4521,stInflow,0.282240251
West,WestSouth,hydro,,h4522,stInflow,0.282240251
West,WestSouth,hydro,,h4523,stInflow,0.282240251
West,WestSouth,hydro,,h4524,stInflow,0.282240251
West,WestSouth,hydro,,h4525,stInflow,0.282240251
West,WestSouth,hydro,,h4526,stInflow,0.282240251
West,WestSouth,hydro,,h4527,stInflow,0.282240251
West,WestSouth,hydro,,h4528,stInflow,0.282240251
West,WestSouth,hydro,,h4529,stInflow,0.282240251
West,WestSouth,hydro,,h4530,stInflow,0.282240251
West,WestSouth,hydro,,h4531,stInflow,0.282240251
West,WestSouth,hydro,,h4532,stInflow,0.282240251
West,WestSouth,hydro,,h4533,stInflow,0.282240251
West,WestSouth,hydro,,h4534,stInflow,0.282240251
West,WestSouth,hydro,,h4535,stInflow,0.282240251
West,WestSouth,hydro,,h4536,stInflow,0.282240251
West,WestSouth,hydro,,h4537,stInflow,0.282240251
West,WestSouth,hydro,,h4538,stInflow,0.282240251
West,WestSouth,hydro,,h4539,stInflow,0.282240251
West,WestSouth,hydro,,h4540,stInflow,0.282240251
West,WestSouth,hydro,,h4541,stInflow,0.282240251
West,WestSouth,hydro,,h4542,stInflow,0.282240251
West,WestSouth,hydro,,h4543,stInflow,0.282240251
West,WestSouth,hydro,,h4544,stInflow,0.282240251
West,WestSouth,hydro,,h4545,stInflow,0.282240251
West,WestSouth,hydro,,h4546,stInflow,0.282240251
West,WestSouth,hydro,,h4547,stInflow,0.282240251
West,WestSouth,hydro,,h4548,stInflow,0.282240251
West,WestSouth,hydro,,h4549,stInflow,0.282240251
West,WestSouth,hydro,,h4550,stInflow,0.282240251
West,WestSouth,hydro,,h4551,stInflow,0.282240251
West,WestSouth,hydro,,h4552,stInflow,0.282240251
West,WestSouth,hydro,,h4553,stInflow,0.282240251
West,WestSouth,hydro,,h4554,stInflow,0.282240251
West,WestSouth,hydro,,h4555,stInflow,0.282240251
West,WestSouth,hydro,,h4556,stInflow,0.282240251
West,WestSouth,hydro,,h4557,stInflow,0.282240251
West,WestSouth,hydro,,h4558,stInflow,0.282240251
West,WestSouth,hydro,,h4559,stInflow,0.282240251
West,WestSouth,hydro,,h4560,stInflow,0.282240251
West,WestSouth,hydro,,h4561,stInflow,0.282240251
West,WestSouth,hydro,,h4562,stInflow,0.282240251
West,WestSouth,hydro,,h4563,stInflow,0.282240251
West,WestSouth,hydro,,h4564,stInflow,0.282240251
West,WestSouth,hydro,,h4565,stInflow,0.282240251
West,WestSouth,hydro,,h4566,stInflow,0.282240251
West,WestSouth,hydro,,h4567,stInflow,0.282240251
West,WestSouth,hydro,,h4568,stInflow,0.282240251
West,WestSouth,hydro,,h4569,stInflow,0.282240251
West,WestSouth,hydro,,h4570,stInflow,0.282240251
West,WestSouth,hydro,,h4571,stInflow,0.282240251
West,WestSouth,hydro,,h4572,stInflow,0.282240251
West,WestSouth,hydro,,h4573,stInflow,0.282240251
West,WestSouth,hydro,,h4574,stInflow,0.282240251
West,WestSouth,hydro,,h4575,stInflow,0.282240251
West,WestSouth,hydro,,h4576,stInflow,0.282240251
West,WestSouth,hydro,,h4577,stInflow,0.282240251
West,WestSouth,hydro,,h4578,stInflow,0.282240251
West,WestSouth,hydro,,h4579,stInflow,0.282240251
West,WestSouth,hydro,,h4580,stInflow,0.282240251
West,WestSouth,hydro,,h4581,stInflow,0.282240251
West,WestSouth,hydro,,h4582,stInflow,0.282240251
West,WestSouth,hydro,,h4583,stInflow,0.282240251
West,WestSouth,hydro,,h4584,stInflow,0.282240251
West,WestSouth,hydro,,h4585,stInflow,0.282240251
West,WestSouth,hydro,,h4586,stInflow,0.282240251
West,WestSouth,hydro,,h4587,stInflow,0.282240251
West,WestSouth,hydro,,h4588,stInflow,0.282240251
West,WestSouth,hydro,,h4589,stInflow,0.282240251
West,WestSouth,hydro,,h4590,stInflow,0.282240251
West,WestSouth,hydro,,h4591,stInflow,0.282240251
West,WestSouth,hydro,,h4592,stInflow,0.282240251
West,WestSouth,hydro,,h4593,stInflow,0.282240251
West,WestSouth,hydro,,h4594,stInflow,0.282240251
West,WestSouth,hydro,,h4595,stInflow,0.282240251
